timestamp,window_seconds,bytes_sent_delta,bytes_recv_delta,packets_sent_delta,packets_recv_delta,packet_rate_raw,byte_rate_raw,connection_count,unique_destinations,unique_ports,syn_count,established_count,time_wait_count,new_destinations,most_common_destination_count,packet_rate,failed_auth_ratio,connection_burst,destination_change_rate,port_scan_score,protocol_deviation,retransmission_rate,payload_irregularity,device_behavior_shift,request_frequency
1788913575.004935,2.0646228790283203,84453,491374,229,573,388.44866447350796,278901.7819423774,27,19,11,0,27,3,3,8,0.8633584847960467,0.047521201221665234,0.15,0.5473140191277246,0.41669773226952184,0.13577486063332925,0.2239205778277703,0.05047937471361352,0.2663491778649832,0.810860752045992
1788913577.0537002,2.048765182495117,96625,841653,249,798,511.0395319803788,457972.4450692319,27,19,11,0,27,3,0,8,0.902970510928514,0.03702120122166523,0.0,0.22857567095199047,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.05793907777816942,0.089727673412263,0.8370972297258078
1788913579.1055493,2.051849126815796,42987,852094,171,752,449.83814255016716,436231.39162724395,28,20,11,0,28,2,1,8,0.884545563505358,0.03283860783399583,0.05,0.3916675557137508,0.3711636825301312,0.09382459381141667,0.16367842198759722,0.04266721005754104,0.16126518547640856,0.8295352063871532
1788913581.129213,2.0236637592315674,21811,13578,36,44,39.532259069746786,17487.58895274086,27,19,11,0,27,2,0,8,0.5358560689378238,0.03283860783399583,0.05,0.22857567095199047,0.32562963279074064,0.09382459381141667,0.16367842198759722,0.09748826796313337,0.11233762004788048,0.6112025894805853
1788913583.1398776,2.010664463043213,108,267,2,4,2.984088151097466,186.50550944359162,26,18,11,0,26,2,0,8,0.2000806961473982,0.03283860783399583,0.05,0.22466197035749005,0.32562963279074064,0.09382459381141667,0.16367842198759722,0.13922728733536066,0.11116350986953036,0.3821436002575127
1788913585.162111,2.022233486175537,37493,664132,149,196,170.60344532839605,346955.4850102489,28,18,11,0,28,3,1,8,0.7447342435612677,0.04402120122166524,0.1,0.38403114444535713,0.3711636825301312,0.12577486063332927,0.2139205778277703,0.08229960402087788,0.190364315460273,0.7566606452419737
1788913587.1807563,2.0186452865600586,8031,7216,15,23,18.824505847064987,7553.085280268418,28,18,11,0,28,3,0,8,0.43233823414981293,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.146583873368403,0.08855356323391286,0.5508402925234605
1788913589.2017615,2.021005153656006,56348,1518078,279,1245,754.0802146115651,779031.165334664,28,18,11,0,28,3,0,8,0.959192242278563,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.0797204265583975,0.08855356323391286,0.8743772382282253
1788913591.2266126,2.024851083755493,40731,49491,80,101,89.3892896381788,44557.350772020814,28,18,11,0,28,3,0,8,0.6519446596093814,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.0420320330365519,0.08855356323391286,0.6836544222787881
1788913593.2475753,2.020962715148926,15672,4972,34,36,34.636957661458716,10214.933628045053,28,18,11,0,28,3,0,8,0.5172253684011774,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.0812663412370116,0.08855356323391286,0.5971977800731373
1788913595.29765,2.050074815750122,15478,8610,29,31,29.267224561288028,11749.8150872051,28,18,11,0,28,3,0,8,0.493586114768562,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.11398011358947308,0.08855356323391286,0.5871930570007988
1788913597.3805463,2.0828962326049805,15511,3642,26,32,27.845842290214392,9195.36926524959,28,18,11,0,28,3,0,8,0.48662399741127826,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.10505149111577727,0.08855356323391286,0.580533850355961
1788913599.399989,2.019442558288574,13253,2460,25,27,25.749680171179847,7780.860087110556,28,18,11,0,28,3,0,8,0.47570403379966486,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.10514397197275693,0.08855356323391286,0.5729083719992276
1788913601.4265847,2.0265958309173584,1498,1242,10,12,10.855642582685807,1352.020939843596,28,18,11,0,28,3,0,8,0.35792324384826635,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.10950749182027764,0.08855356323391286,0.49133452300275277
1788913603.4476724,2.021087646484375,13898,431161,86,345,213.2515137330696,220207.66925876154,28,18,11,0,28,3,0,8,0.7768622268642906,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.020698344344328268,0.08855356323391286,0.7668299816187798
1788913605.5100887,2.0624163150787354,88757,1768824,351,1475,885.3692567546868,900681.8780567513,28,18,11,0,28,3,0,8,0.9823960827858691,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.09351737070903232,0.08855356323391286,0.8878605377532127
1788913607.5313349,2.0212461948394775,20996,332445,70,282,174.14998771485875,174862.91422706645,28,18,11,0,28,3,0,8,0.7476951845170011,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.03491768346425295,0.08855356323391286,0.7492569197996621
1788913609.5476658,2.0163309574127197,34711,1101650,214,918,561.4157714726257,563578.6108537142,29,18,11,0,29,3,0,8,0.9165532119074428,0.040521201221665235,0.05,0.22466197035749005,0.32562963279074064,0.11577486063332926,0.20392057782777032,0.05806971451085019,0.11555356323391287,0.851063786337104
1788913611.789318,2.241652250289917,15661,283921,94,249,153.0121364523151,133643.38735468648,29,18,11,0,29,3,0,8,0.7290794894792324,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.03610540531620332,0.08855356323391286,0.7386672046027675
1788913613.8121564,2.0228383541107178,11509,8513,29,36,32.13306682064339,9897.973290506494,30,18,11,0,30,3,0,8,0.5066805659103852,0.040521201221665235,0.05,0.22466197035749005,0.32562963279074064,0.11577486063332926,0.20392057782777032,0.08976785795833331,0.11555356323391287,0.5958519090815414
1788913615.8312087,2.019052267074585,2926,1548,14,16,14.858456360551354,2215.891125236892,30,18,11,0,30,3,0,8,0.40002908927225334,0.03702120122166523,0.0,0.22466197035749005,0.32562963279074064,0.10577486063332925,0.1939205778277703,0.09941251432575743,0.08855356323391286,0.5231248067083338
1788913618.0626729,2.231464147567749,1556,790,8,8,7.1701801785342045,1051.3276686775778,30,18,11,0,30,2,0,8,0.30403322008095446,0.02933860783399583,0.0,0.22466197035749005,0.32562963279074064,0.08382459381141666,0.1536784219875972,0.1471034394712193,0.08416350986953035,0.465465883303517
1788913620.0776494,2.0149765014648438,29754,30481,56,49,52.109788835585576,29893.64886201426,31,19,11,0,31,2,1,8,0.5749749969904039,0.03283860783399583,0.05,0.38794484503985754,0.3711636825301312,0.09382459381141667,0.16367842198759722,0.09312672546870715,0.16014837227424059,0.6463935678225561
1788913622.094332,2.0166826248168945,73920,25442,108,80,93.22240281465683,49270.023342925175,31,19,11,0,31,2,0,8,0.6579561904163274,0.02933860783399583,0.0,0.22857567095199047,0.32562963279074064,0.08382459381141666,0.1536784219875972,0.04253829136824394,0.08533762004788048,0.6943627164006099
1788913624.1157537,2.0214216709136963,7650,90760,33,100,65.79527760770621,48683.558416348635,31,19,11,0,31,2,0,8,0.6081605901150057,0.02933860783399583,0.0,0.22857567095199047,0.32562963279074064,0.08382459381141666,0.1536784219875972,0.09155760109458477,0.08533762004788048,0.6693096581349529
1788913626.2787983,2.1630446910858154,73978,2482969,295,1986,1054.532072037297,1182105.4879436872,31,19,11,0,31,2,0,8,1.0,0.02933860783399583,0.0,0.22857567095199047,0.32562963279074064,0.08382459381141666,0.1536784219875972,0.09349399709529105,0.08533762004788048,0.9065869254164737
1788913628.2991183,2.020319938659668,23383,66833,53,94,72.76075298129442,44654.313543948694,33,20,12,2,31,2,1,8,0.6225183734418445,0.33403887337348326,0.1,0.3916675557137508,0.5079498017659823,0.2842489971686818,0.2638906236662298,0.07159924162127529,0.22435006614786157,0.6793092604865296
1788913630.3079245,2.0088062286376953,10110,480152,69,386,226.50268279413174,244056.39180662992,32,20,11,0,32,2,1,8,0.7855485111545788,0.03283860783399583,0.05,0.3916675557137508,0.3711636825301312,0.09382459381141667,0.16367842198759722,0.01867839124970283,0.16126518547640856,0.7809056331652986
1788913632.3443644,2.036439895629883,28197,81282,67,90,77.09532716232657,53759.99568410415,31,19,11,0,31,2,0,8,0.6307837465349038,0.03283860783399583,0.05,0.22857567095199047,0.32562963279074064,0.09382459381141667,0.16367842198759722,0.0753646970471713,0.11233762004788048,0.6819072868193988
1788913634.3786135,2.0342490673065186,21161,10769,28,40,33.427568478640886,15696.209728279462,30,18,11,0,30,2,0,8,0.5122280013875375,0.03283860783399583,0.05,0.22466197035749005,0.32562963279074064,0.09382459381141667,0.16367842198759722,0.11411043627409312,0.11116350986953036,0.6046036295787
1788913636.3939855,2.0153720378875732,5307,1419,13,9,10.916098658915333,3337.3490718120242,30,18,11,0,30,2,0,8,0.35865946809525817,0.02933860783399583,0.0,0.22466197035749005,0.32562963279074064,0.08382459381141666,0.1536784219875972,0.1673216451814753,0.08416350986953035,0.5077478980555808
1788913638.4242296,2.0302441120147705,15281,912170,111,723,410.78804024820266,456817.4804751029,30,18,11,0,30,2,0,8,0.8714318200401582,0.02933860783399583,0.0,0.22466197035749005,0.32562963279074064,0.08382459381141666,0.1536784219875972,0.0265640884608207,0.08416350986953035,0.8279113976885516
1788913640.4639423,2.03971266746521,9043,60227,43,75,57.85128556692295,33960.66568831146,31,19,11,0,31,2,0,8,0.5898333069333695,0.03283860783399583,0.05,0.22857567095199047,0.32562963279074064,0.09382459381141667,0.16367842198759722,0.08653767560227987,0.11233762004788048,0.6554765748093466
1788913642.493111,2.0291686058044434,8207,522074,66,408,233.59320592883284,261329.19585052197,31,19,11,0,31,2,0,8,0.7899908376985172,0.02933860783399583,0.0,0.22857567095199047,0.32562963279074064,0.08382459381141666,0.1536784219875972,0.018669227981702008,0.08533762004788048,0.7820131568208344
1788913644.521009,2.027898073196411,9222,34377,31,41,35.50474303992618,21499.601274968634,32,20,12,1,31,2,1,8,0.5207077560801883,0.22066656300898202,0.05,0.3916675557137508,0.4613373064598303,0.20765971815989315,0.22059598416183546,0.12602607708625213,0.18403221034610384,0.616986641780535
1788913646.5492647,2.0282557010650635,38991,32534,75,68,70.50393100086386,35264.29136249502,30,19,11,0,30,7,3,8,0.6180205498109949,0.06253180183249785,0.1,0.5473140191277246,0.41669773226952184,0.17866229094999386,0.3108808667416555,0.060792374331115395,0.24992666392831614,0.6679948010865245
1788913648.5826902,2.0334255695343018,13156,747356,96,585,334.9028409020959,374005.3294275107,29,18,11,0,29,7,0,8,0.841949401877878,0.05903180183249786,0.05,0.22466197035749005,0.32562963279074064,0.16866229094999388,0.3008808667416555,0.010048546059662544,0.1261310492972458,0.8084453530066461
1788913650.608992,2.026301860809326,7432,7970,20,23,21.220925091005615,7601.0392616667095,29,18,11,0,29,7,0,8,0.4488557657145257,0.055531801832497854,0.0,0.22466197035749005,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.1304765876783066,0.09913104929724578,0.5613848344398933
1788913652.6388521,2.029860019683838,10762,6995,19,21,19.70579232662074,8747.893858595113,29,18,11,0,29,7,0,8,0.4386338175937879,0.055531801832497854,0.0,0.22466197035749005,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.14980785240144184,0.09913104929724578,0.5580957237000039
1788913654.6655746,2.0267224311828613,3806,1710,15,11,12.828594384691126,2721.6356394598556,29,18,11,1,28,8,1,8,0.3802043333684763,0.24650517084297785,0.0,0.38403114444535713,0.45084826957406476,0.2814843119713098,0.3642744061494327,0.13255949127887728,0.1715062057278691,0.513745412517773
1788913656.6927931,2.0272185802459717,58171,871111,142,724,427.1862977375258,458402.4678223135,28,17,11,0,28,8,0,8,0.8770840143446751,0.06217721566799166,0.05,0.22053661793949794,0.32562963279074064,0.17764918762283333,0.3173568439751944,0.031991736376348556,0.12669082290641606,0.8264472167109137
1788913658.7144737,2.0216805934906006,30386,139126,69,179,122.67021843040362,83847.07284909104,28,17,11,0,28,8,0,8,0.697320812197925,0.05867721566799166,0.0,0.22053661793949794,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.03764187882411907,0.09969082290641604,0.7145396982482821
1788913660.7343402,2.019866466522217,45789,247299,124,255,187.63616619298497,145102.661417334,30,19,11,0,30,8,2,8,0.758431914368431,0.06567721566799166,0.1,0.48116983565216154,0.3977993941336467,0.18764918762283334,0.32735684397519443,0.012086284834005201,0.23188078822021513,0.7565415383773079
1788913662.743494,2.0091538429260254,43410,596208,142,528,333.47371698736987,318351.9282269068,30,19,11,0,30,8,0,8,0.8413322643691401,0.05867721566799166,0.0,0.22857567095199047,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.019876313085730346,0.10210253881016382,0.808179263793857
1788913664.78162,2.038125991821289,23060,62311,56,84,68.69055228273432,41887.00813520937,30,19,11,0,30,8,0,8,0.6143024171265774,0.05867721566799166,0.0,0.22857567095199047,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.07566777923117285,0.10210253881016382,0.6683671891874438
1788913666.7921197,2.0104997158050537,7524,575071,66,448,255.65783270662226,289776.21604224626,30,19,11,0,30,8,0,8,0.8030019858529468,0.05867721566799166,0.0,0.22857567095199047,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.012356817273706522,0.10210253881016382,0.7877946949044091
1788913668.8039887,2.011868953704834,108017,1453367,455,1311,877.7907709883046,776086.3336176687,31,20,11,0,31,8,1,8,0.9811531969431416,0.06217721566799166,0.05,0.3916675557137508,0.3711636825301312,0.17764918762283333,0.3173568439751944,0.10192691062290804,0.1780301042386919,0.8917075805711495
1788913670.8332736,2.029284954071045,3278,8393,15,26,20.20416103600825,5751.2869134451785,31,20,11,0,31,8,0,8,0.4420763994759453,0.05867721566799166,0.0,0.23229838162588368,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.11918010541030294,0.10321935201233176,0.5585752255507542
1788913672.8646088,2.0313351154327393,17795,680422,110,551,325.40174931165205,343723.1969729709,32,21,11,0,32,8,1,8,0.8377962697150463,0.06217721566799166,0.05,0.39521705307047805,0.3711636825301312,0.17764918762283333,0.3173568439751944,0.011369217399613496,0.17909495344571008,0.8114695424277625
1788913674.895977,2.0313682556152344,15434,243734,48,67,56.612088764363556,127582.97235550063,31,21,11,0,31,9,0,8,0.5867529749643838,0.06499088422236406,0.05,0.235847878982611,0.32562963279074064,0.18568824063532588,0.3320951078314308,0.17542330741546486,0.13289201182184848,0.6710974687936936
1788913676.912301,2.016324043273926,7571,8047,23,29,25.78950549811779,7745.778785953916,31,21,11,0,31,10,0,8,0.4759193704168217,0.06403615703308123,0.0,0.235847878982611,0.32562963279074064,0.18296044866594638,0.33542748922090176,0.104635715163997,0.10734645342797258,0.5793564271601065
1788913678.9451745,2.0328733921051025,841,2012,10,16,12.789778301479073,1403.4322113122998,31,21,11,0,31,10,0,8,0.37979747418043647,0.06403615703308123,0.0,0.235847878982611,0.32562963279074064,0.18296044866594638,0.33542748922090176,0.09005098592725874,0.10734645342797258,0.5091541539472892
